,V1202,V1203,V1204,V1205,V1206,V1207,V1208,V1209,V1210,V1211,V1212,V1213,V1214,V1215,V1216,V1217,V1218,V1219,V1220,V1221,V1222,V1223,V1224,V1225,V1226,V1227,V1228,V1229,V1230,V1231,V1232,V1233,V1234,V1235,V1236,V1237,V1238,V1239,V1240,V1241,V1242,V1243,V1244,V1245,V1246,V1247,V1248,V1249,V1250,V1251,V1252,V1253,V1254,V1255,V1256,V1257,V1258,V1259,V1260,V1261,V1262,V1263,V1264,V1265,V1266,V1267,V1268,V1269,V1270,V1271,V1272,V1273,V1274,V1275,V1276,V1277,V1278,V1279,V1280,V1281,V1282,V1283,V1284,V1285,V1286,V1287,V1288,V1289,V1290,V1291,V1292,V1293,V1294,V1295,V1296,V1297,V1298,V1299,V1300,target
13,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,122252.164063,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4046845.25,0,11765.299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1480068.375,0.0,0,0,0.0,0.0,752491.0625,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,312034.21875,0.0,0.0,0,0.0,0.0,0.0,0.0,0,56682.222656,0.0,0.0,0.0,0.0,0.0,0.0,2
14,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,328355.09375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5843921.5,0.0,0.0,0,0.0,0.0,0,7218584.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34161.652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,33878.667969,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
15,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,418058.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,63552.9375,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,45512.691406,311081.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
16,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,10873.735352,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,157535.484375,122864.945313,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18691.839844,83601.585938,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,106674.023438,0,0.0,0.0,0.0,3341.20752,0.0,0.0,0.0,8161.844727,0.0,0.0,0.0,0.0,0.0,0,0.0,60461.335938,0.0,5222.158691,0.0,0.0,0.0,0.0,0.0,15834.385742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,532070.25,0.0,0.0,0,0,0.0,0.0,28792.652344,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
18,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,31745.691406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1389290.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,487207.375,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6502.058594,0.0,0.0,0.0,0.0,0.0,7745.712891,2
19,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,69562.1875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,572731.8125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,6715.942871,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
20,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,11002842.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6310.699707,16434.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,80194.796875,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,454005.96875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14506.418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,28758.552734,0.0,0,0,0.0,0.0,2038.045654,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,7295.852051,0.0,0.0,0.0,0.0,0.0,0.0,2
22,0.0,0,0,92405.710938,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749402.5625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17010.138672,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26981.484375,0.0,0.0,0.0,0.0,60411.234375,0,0.0,0.0,0.0,98602.773438,244277.765625,0.0,0.0,44174.660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318220.5,0.0,0.0,0,0.0,0.0,0,0.0,834796.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,38163.488281,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,57938.386719,0.0,0.0,385909.53125,0.0,0.0,0,12937.208008,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118863.648438,0.0,0.0,0.0,0.0,28293.285156,0,0.0,0.0,0.0,70603.1875,63776.882813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5027356.0,0.0,0.0,0,0.0,0.0,0,0.0,683319.375,0.0,0,0,32957.605469,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,239627.34375,0.0,0.0,827953.5625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7227.812012,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12601651.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
25,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,282290.34375,0.0,0.0,933031.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,54047.566406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22666346.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
26,0.0,0,0,119726.695313,0.0,0,0.0,50784.007813,0.0,0.0,0.0,0.0,0.0,774978.9375,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51208.675781,0,0.0,0.0,0.0,0.0,19958.195313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149425.125,0.0,11326651.0,0.0,0.0,0,0.0,0.0,0,0.0,651177.875,0.0,0,0,93902.3125,0.0,33198.367188,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
27,0.0,0,0,2984503.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7557185.5,0.0,518623.3125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460211.25,0,0.0,0.0,0.0,0.0,349932.40625,0.0,0.0,58402.867188,0.0,0.0,47132.683594,0.0,0.0,2012776.625,0.0,35778532.0,0.0,0.0,0,0.0,0.0,0,0.0,4861070.0,0.0,0,0,408277.96875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170116.71875,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057159.375,0.0,0.0,0.0,0.0,9399.845703,0,0.0,0.0,0.0,0.0,189160.390625,0.0,0.0,118538.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,455495.125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
29,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362626.65625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,36754.226563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,80930.828125,0.0,86908.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4688791.0,0.0,0.0,0,0.0,0.0,0,0.0,466413.28125,0.0,0,0,141187.1875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
30,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557222.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,53028.429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,67836.460938,0.0,39925.617188,0.0,0.0,18075.314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8839704.0,0.0,0.0,0,0.0,0.0,0,0.0,235600.15625,0.0,0,0,125135.023438,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
31,0.0,0,0,274995.375,0.0,0,0.0,0.0,0.0,0.0,116762.820313,0.0,0.0,1472797.25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258946.90625,0,0.0,0.0,0.0,0.0,158544.03125,0.0,0.0,0.0,0.0,0.0,236117.4375,0.0,0.0,0.0,0.0,7837506.0,0.0,0.0,0,0.0,0.0,0,0.0,1225841.5,0.0,0,0,105097.273438,0.0,18804.011719,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
32,0.0,0,0,0.0,0.0,0,0.0,0.0,31937.912109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,149977.0625,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,831598.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,36631.269531,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38351.648438,0.0,0.0,6
33,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82846.5625,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10564.558594,0.0,0.0,0.0,398206.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5204.289551,1
